,Sales ID,Sales Price,Machine ID,Model ID,datasource,Auctioneer ID,Year Made,MachineHours CurrentMeter,Usage Band,Sales date,Model Description,Base Model,Secondary Description,Model Series,Model Descriptor,Machine Size,Product Class Description,State of Usage,Product Group,Product Group Description,Driver System,Enclosure,Control,Touchpad Type,Control Type,Version,Transmission,Turbo Charged,Extra features,Machine Width,Clean Room,Engine Horsepower,Hydraulics,Push Block,Ripper,Scarifier,Tip Control,Screen Size,Coupler,Couple System,Grouser Tracks,Hydraulics Flow,Tupper Type,Screen Size.1,Stick Length,Thumb,Pattern Changer,Grouser Type,Backhoe Mounting,Blade Type,Travel Possibilities,Differential Type,Steering Controls
509,1140944,24000.0,1041389,2292,121,3.0,1999,2378.0,Low,6/29/2006 0:00,PC75UU,PC75,UU,,,Mini,Type C - 6.0 to 8.0 Metric Tons,Tennessee,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
510,1140959,24500.0,1045580,4607,121,3.0,2004,3120.0,Medium,4/2/2009 0:00,310SG,310,SG,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Arkansas,BL,USA,Four Wheel Drive,OROPS,Yes,None or Unspecified,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
511,1140963,37000.0,1030906,11394,121,3.0,2005,0.0,,11/1/2007 0:00,450J,450,J,,,,Type D - 20.0 to 75.0 Horsepower,Florida,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
512,1140969,13500.0,1051678,1889,121,3.0,1997,9224.0,Medium,1/28/2010 0:00,650GLGP,650,G,,LGP,,Type D - 85.0 to 105.0 Horsepower,Alabama,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Lever,,
513,1140972,14500.0,181692,3409,121,3.0,2005,321.0,Medium,8/10/2006 0:00,226B,226,B,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,California,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
514,1140973,10500.0,999704,7277,121,3.0,1968,0.0,,6/15/2006 0:00,950,950,,,,Medium,Type E - 150.0 to 175.0 Horsepower,Idaho,WL,Germany,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
515,1140974,27500.0,1002964,4139,121,3.0,1000,0.0,,5/12/2011 0:00,D7G,D7,G,,,Large,Type D - 190.0 to 260.0 Horsepower,Minnesota,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
516,1140978,20500.0,371612,3542,121,3.0,2003,3308.0,Medium,6/18/2009 0:00,420D,420,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
517,1140981,48500.0,1028737,1948,121,3.0,2002,5859.0,Medium,1/8/2009 0:00,850CLGP,850,C,,LGP,Medium,Type D - 160.0 to 190.0 Horsepower,New Mexico,TTT,Japan,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
518,1140984,102000.0,1025956,13321,121,3.0,2007,2584.0,Medium,2/22/2010 0:00,CX460,CX460,,,,Large / Medium,Type C - 40.0 to 50.0 Metric Tons,Tennessee,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,Hydraulic,Yes,Double,,,,,
519,1140986,33000.0,1048681,15878,121,3.0,2001,0.0,,7/14/2004 0:00,2153,215,,3,,,Type B - 16.0 + Ft Standard Digging Depth,Nevada,BL,USA,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
520,1140994,72000.0,1047814,11256,121,3.0,2006,0.0,,5/19/2011 0:00,1850K,1850,K,,,Medium,Type D - 160.0 to 190.0 Horsepower,Texas,TTT,Japan,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Differential Steer,,
521,1140995,23500.0,1003815,6797,121,3.0,1000,0.0,,9/21/2006 0:00,621,621,,,,,Type E - 120.0 to 135.0 Horsepower,Texas,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
522,1140997,38000.0,1001576,1920,121,3.0,1997,0.0,,11/18/2004 0:00,750CLGP,750,C,,LGP,Medium,Type D - 130.0 to 160.0 Horsepower,Florida,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
523,1141003,50000.0,968213,13832,121,3.0,2005,1725.0,Medium,2/5/2009 0:00,D5GXL,D5,G,,XL,,Type D - 85.0 to 105.0 Horsepower,Idaho,TTT,Japan,,EROPS w AC,,,,,Hydrostatic,,,,,,4 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
524,1141008,15000.0,1047017,20101,121,3.0,2006,1077.0,Medium,7/24/2009 0:00,TL130,TL130,,,,,Type F - 2201.0 to 2701.0 Lb Operating Capacity,Oregon,SSL,France,,EROPS w AC,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
525,1141014,9500.0,1062218,108,121,3.0,1000,4807.0,Medium,12/16/2010 0:00,D3CIII,D3,C,III,,,Type D - 20.0 to 75.0 Horsepower,Virginia,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
526,1141016,45000.0,152687,4149,121,3.0,1987,15260.0,Low,6/16/2011 0:00,D8N,D8,N,,,Large,Type D - 260.0 + Horsepower,New York,TTT,Japan,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Semi U,None or Unspecified,,
527,1141017,11750.0,1030097,6979,121,3.0,1966,0.0,,7/1/2004 0:00,16,16,,,,,Type A - 200.0 + Horsepower,New York,MG,Brazil,No,EROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
528,1141018,17500.0,1002627,14451,121,3.0,2007,1535.0,High,12/15/2010 0:00,CT332,CT332,,,,,Type F - 2701.0+ Lb Operating Capacity,Ohio,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Hydraulic,Yes,Yes,Standard,,,,,,,,,,,
529,1141019,79000.0,224259,1451,121,3.0,2005,406.0,Low,11/15/2007 0:00,924GZ,924,G,,Z,,Type E - 120.0 to 135.0 Horsepower,Virginia,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
530,1141020,11500.0,1005225,18261,121,3.0,2004,1770.0,Medium,2/26/2010 0:00,MC70,MC70,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Florida,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
531,1141021,99000.0,1050293,4149,121,3.0,1994,7948.0,Low,9/7/2006 0:00,D8N,D8,N,,,Large,Type D - 260.0 + Horsepower,Alabama,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
532,1141022,14500.0,1068453,4574,121,3.0,1996,9956.0,Medium,6/18/2009 0:00,190E,190,E,,,Mini,Type C - 6.0 to 8.0 Metric Tons,New York,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
533,1141025,25000.0,1069333,4200,121,3.0,1991,1566.0,Low,1/26/2006 0:00,E120B,E120,B,,,Small,Type C - 12.0 to 14.0 Metric Tons,North Carolina,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
534,1141026,13000.0,988871,7009,121,3.0,2004,661.0,High,7/14/2005 0:00,226,226,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Utah,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
535,1141027,44000.0,1006927,2232,121,3.0,1996,7259.0,Medium,8/25/2005 0:00,PC200LC6,PC200,,LC,6,Large / Medium,Type C - 19.0 to 21.0 Metric Tons,Kentucky,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,28 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
536,1141029,14500.0,1050326,4699,121,3.0,1000,5864.0,Low,1/10/2008 0:00,544E,544,E,,,,Type E - 100.0 to 110.0 Horsepower,Idaho,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
537,1141030,25000.0,580460,1934,121,3.0,1989,1033.0,Low,4/29/2004 0:00,772BH,772,B,,H,,Type A - 170.0 to 200.0 Horsepower,Michigan,MG,Brazil,All Wheel Drive,EROPS w AC,,,,,Powershift,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
538,1141031,11000.0,1001917,4794,121,3.0,1997,4844.0,Medium,12/15/2010 0:00,710D,710,D,,,,Type B - 16.0 + Ft Standard Digging Depth,California,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
539,1141035,8750.0,1010159,3176,121,3.0,1000,0.0,,11/18/2010 0:00,580SUPER E,580,SUPER E,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
540,1141037,11500.0,1057330,3165,121,3.0,1000,0.0,,1/25/2007 0:00,580D,580,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
541,1141041,71000.0,1066362,18171,121,3.0,2006,3183.0,Medium,2/19/2009 0:00,EC330BLC,EC330,B,,LC,Large / Medium,Type C - 33.0 to 40.0 Metric Tons,Arizona,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
542,1141045,12500.0,998779,18591,121,3.0,2005,776.0,Low,4/22/2010 0:00,6640,6640,,,,,Type F - 2201.0 to 2701.0 Lb Operating Capacity,Texas,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
543,1141050,55000.0,1045567,18252,121,3.0,2005,2559.0,Medium,11/15/2007 0:00,L60E,L60,E,,,,Type E - 120.0 to 135.0 Horsepower,Florida,WL,Germany,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional
544,1141057,59000.0,1012298,2160,121,3.0,1000,3100.0,Low,3/12/2009 0:00,SK330LC,SK330,,,LC,Large / Medium,Type C - 33.0 to 40.0 Metric Tons,Alabama,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
"545,1141067,56000.0,1030582,1158,121,3.0,1997,3748.0,Low,10/5/2006 0:00,320BL,320,B,,L,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Texas,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,""12' 8"""""",None or Unspecified,None or Unspecified,Double,,,,,"
546,1141068,88000.0,1040085,24611,121,3.0,2004,5169.0,Medium,9/24/2009 0:00,800C,800,C,,,Large / Medium,Type C - 66.0 to 90.0 Metric Tons,Virginia,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
547,1141073,30000.0,1053800,4863,121,3.0,1999,16608.0,Medium,6/9/2011 0:00,TC54H,TC54,H,,,,Type E - 120.0 to 135.0 Horsepower,Iowa,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,3 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
548,1141074,30000.0,1069310,3877,121,3.0,1978,26372.0,Medium,1/12/2006 0:00,980C,980,C,,,Medium,Type E - 275.0 to 350.0 Horsepower,West Virginia,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
549,1141079,70000.0,340680,1088,121,3.0,2003,191.0,Low,5/20/2004 0:00,307CSB,307,C,,SB,Mini,Type C - 6.0 to 8.0 Metric Tons,New York,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Rubber,27 inch,None or Unspecified,Hydraulic,Yes,Double,,,,,
550,1141082,23500.0,1018628,4604,121,3.0,2000,3311.0,Medium,5/10/2007 0:00,310E,310,E,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
551,1141083,12000.0,1067751,17311,121,3.0,2004,2224.0,Medium,12/15/2010 0:00,S175,S175,,,,,Type F - 1601.0 to 1751.0 Lb Operating Capacity,North Carolina,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
552,1141086,13000.0,1053368,4603,121,3.0,1000,6919.0,Medium,10/30/2008 0:00,310D,310,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
553,1141090,25500.0,1068034,4671,121,3.0,2000,2122.0,Low,12/15/2005 0:00,455G,455,G,,,,Type D - 20.0 to 75.0 Horsepower,Louisiana,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
554,1141094,18000.0,1041917,17285,121,3.0,2002,147.0,Low,12/15/2005 0:00,B250,B250,,,,,Type B - 0.0 to 14.0 Ft Standard Digging Depth,Illinois,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Hydrostatic,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
555,1141097,11000.0,1042435,7019,121,3.0,1999,3428.0,Medium,9/20/2007 0:00,246,246,,,,,Type F - 1751.0 to 2201.0 Lb Operating Capacity,Wisconsin,SSL,France,,OROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
556,1141099,5000.0,1004423,4559,121,3.0,2000,0.0,,5/26/2011 0:00,1550XL,1550,XL,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Alabama,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
557,1141100,42000.0,393270,3883,121,3.0,1000,20152.0,Medium,4/12/2007 0:00,988B,988,B,,,Large,Type E - 350.0 to 500.0 Horsepower,Missouri,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
558,1141101,23000.0,1001261,3450,121,3.0,2005,214.0,Low,4/12/2007 0:00,302.5C,302.5,C,,,Mini,Type C - 2.0 to 3.0 Metric Tons,North Carolina,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,15 inch,None or Unspecified,Manual,None or Unspecified,Double,,,,,
559,1141111,67000.0,1051608,4149,121,3.0,1000,23496.0,Medium,4/22/2010 0:00,D8N,D8,N,,,Large,Type D - 260.0 + Horsepower,Kentucky,TTT,Japan,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
560,1141113,14500.0,45133,7014,121,3.0,2002,1202.0,Medium,5/18/2006 0:00,236,236,,,,,Type F - 1601.0 to 1751.0 Lb Operating Capacity,Louisiana,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
561,1141115,84000.0,496911,3824,121,3.0,2000,6126.0,Medium,12/15/2005 0:00,950G,950,G,,,Medium,Type E - 175.0 to 200.0 Horsepower,Texas,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
562,1141116,19000.0,1064321,4675,121,3.0,1000,3779.0,Low,5/14/2009 0:00,490E,490,E,,,Small,Type C - 12.0 to 14.0 Metric Tons,Texas,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
563,1141118,18000.0,1040795,9581,121,3.0,2002,1558.0,High,8/11/2005 0:00,T200,T200,,,,,Type F - 1751.0 to 2201.0 Lb Operating Capacity,Texas,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
564,1141121,70000.0,567162,3879,121,3.0,1998,15996.0,Medium,4/22/2010 0:00,980G,980,G,,,Medium,Type E - 275.0 to 350.0 Horsepower,Michigan,WL,Germany,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
565,1141123,26000.0,1060741,13247,121,3.0,2004,1947.0,Medium,11/11/2010 0:00,580MII,580,M,II,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
"566,1141127,29000.0,1021761,3357,121,3.0,1000,9605.0,Low,6/25/2009 0:00,12G,12,G,,,,Type A - 130.0 to 145.0 Horsepower,Indiana,MG,Brazil,No,OROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,""14"""""",,,,,,,,,,,,,,,"
"567,1141129,43000.0,1010770,460,121,3.0,2000,10427.0,High,10/4/2007 0:00,PC300LC6,PC300,,LC,6,Large / Medium,Type C - 33.0 to 40.0 Metric Tons,California,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,""9' 6"""""",Manual,None or Unspecified,Double,,,,,"
568,1141130,77000.0,1025176,4124,121,3.0,1000,13.0,Low,4/27/2010 0:00,D6D,D6,D,,,Medium,Type D - 130.0 to 160.0 Horsepower,Texas,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Angle,Lever,,
"569,1141131,34000.0,1062373,11596,121,3.0,1999,8557.0,Medium,5/26/2011 0:00,EX200LC5,EX200,,LC,5,Large / Medium,Type C - 19.0 to 21.0 Metric Tons,Arizona,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,""9' 7"""""",None or Unspecified,None or Unspecified,Double,,,,,"
570,1141132,25000.0,1055642,10497,121,3.0,1000,7176.0,Low,12/16/2010 0:00,L320,L320,,,,Large,Type E - 350.0 to 500.0 Horsepower,Iowa,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
571,1141133,19500.0,1026321,7261,121,3.0,1000,0.0,,5/26/2011 0:00,920,920,,,,,Type E - 90.0 to 100.0 Horsepower,Kansas,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
572,1141137,43000.0,794536,1580,121,3.0,2002,5508.0,High,2/23/2006 0:00,D5GLGP,D5,G,,LGP,,Type D - 85.0 to 105.0 Horsepower,Florida,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
573,1141140,10000.0,1036080,9562,121,3.0,1993,1056.0,Low,7/26/2007 0:00,853,853,,,,,Type F - 1751.0 to 2201.0 Lb Operating Capacity,Louisiana,SSL,France,,OROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
574,1141143,26500.0,1021877,13244,121,3.0,1999,0.0,,11/17/2005 0:00,580LII,580,L,II,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Indiana,BL,USA,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
575,1141145,23000.0,1036159,4124,121,3.0,1000,2634.0,Low,8/2/2010 0:00,D6D,D6,D,,,Medium,Type D - 130.0 to 160.0 Horsepower,South Carolina,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
576,1141147,13500.0,1024441,7002,121,3.0,2002,293.0,Low,6/3/2004 0:00,216,216,,,,,Type F - 1251.0 to 1351.0 Lb Operating Capacity,Wisconsin,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
577,1141152,55000.0,269295,1535,121,3.0,2005,253.0,Low,10/5/2006 0:00,D3GLGP,D3,G,,LGP,,Type D - 20.0 to 75.0 Horsepower,South Carolina,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
578,1141166,56000.0,1063647,5889,121,3.0,2003,6184.0,Medium,2/23/2009 0:00,L70E,L70,E,,,,Type E - 120.0 to 135.0 Horsepower,California,WL,Germany,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
579,1141167,29000.0,1040685,3539,121,3.0,2001,4272.0,High,11/17/2005 0:00,416D,416,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Arkansas,BL,USA,Four Wheel Drive,EROPS w AC,None or Unspecified,Reversible,Yes,Extended,Standard,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
580,1141168,24000.0,1024317,20238,121,3.0,2006,37.0,Low,8/9/2007 0:00,CX234,CX234,,,,Mini,Type C - 3.0 to 4.0 Metric Tons,Indiana,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
581,1141172,35000.0,1054118,16131,121,3.0,2005,2513.0,Medium,7/9/2009 0:00,65ZV,65,Z,V,,,Type E - 120.0 to 135.0 Horsepower,Minnesota,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
582,1141176,33000.0,1031679,3178,121,3.0,2007,123.0,Low,8/27/2009 0:00,580SUPER L,580,SUPER L,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Oregon,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
583,1141178,32000.0,1047580,4128,121,3.0,1000,10047.0,Medium,12/6/2007 0:00,D6H,D6,H,,,Medium,Type D - 160.0 to 190.0 Horsepower,Texas,TTT,Japan,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
584,1141182,8000.0,1040920,4602,121,3.0,1990,0.0,,12/15/2005 0:00,310C,310,C,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
585,1141183,30500.0,52633,3539,121,3.0,2003,220.0,Low,8/25/2005 0:00,416D,416,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
586,1141185,119000.0,8912,23926,121,3.0,2000,4997.0,Medium,5/19/2005 0:00,12HNA,12,H,,,,Type A - 130.0 to 145.0 Horsepower,South Carolina,MG,Brazil,No,EROPS w AC,,,,,Powershift,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
587,1141186,87500.0,1037972,524,121,3.0,2003,11751.0,High,7/25/2011 0:00,PC600LC6,PC600,,LC,6,Large / Medium,Type C - 50.0 to 66.0 Metric Tons,Texas,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
588,1141189,30000.0,1020537,3877,121,3.0,1979,21148.0,Medium,6/17/2004 0:00,980C,980,C,,,Medium,Type E - 275.0 to 350.0 Horsepower,California,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
